Iteration,Proportion Test,Proportion Test (Sim Results Dual1High.Csv),Proportion Test (Sim Results Dual2High.Csv),Proportion Test (Sim Results Dual3High.Csv),Proportion Test (Sim Results Dual4High.Csv)
9333,0.3195,0.4065,0.4677,0.4881,0.4993
9334,0.3212,0.4067,0.4416,0.4908,0.5154
9335,0.3208,0.4059,0.4507,0.4959,0.5056
9336,0.3155,0.4053,0.4272,0.4805,0.5076
9337,0.3203,0.392,0.4374,0.4953,0.5067
9338,0.3205,0.3893,0.4432,0.5003,0.5271
9339,0.3127,0.4146,0.443,0.4942,0.5201
9340,0.3222,0.3994,0.4326,0.495,0.5063
9341,0.312,0.3793,0.4235,0.5002,0.5172
9342,0.3108,0.3836,0.4395,0.4932,0.5105
9343,0.3247,0.3712,0.4684,0.4772,0.5009
9344,0.3089,0.4144,0.4673,0.5114,0.5091
9345,0.3149,0.4041,0.4102,0.479,0.5209
9346,0.3229,0.4113,0.4346,0.485,0.5212
9347,0.3186,0.3769,0.4547,0.474,0.5123
9348,0.308,0.371,0.4533,0.5171,0.5226
9349,0.3213,0.4065,0.4483,0.4886,0.5179
9350,0.3186,0.3949,0.4575,0.496,0.5066
9351,0.3172,0.3929,0.4505,0.4732,0.5143
9352,0.3162,0.374,0.4664,0.4991,0.5266
9353,0.318,0.3846,0.4449,0.4942,0.5231
9354,0.3214,0.4049,0.4468,0.4962,0.4997
9355,0.3139,0.3935,0.4531,0.4852,0.5188
9356,0.319,0.4016,0.4245,0.485,0.5122
9357,0.3136,0.3645,0.4481,0.4829,0.5125
9358,0.3114,0.3777,0.4447,0.496,0.4943
9359,0.3168,0.3959,0.4561,0.4843,0.5099
9360,0.3108,0.4116,0.461,0.4837,0.5302
9361,0.316,0.3946,0.4299,0.4945,0.5086
9362,0.3107,0.3699,0.4508,0.4779,0.5242
9363,0.3169,0.4193,0.4371,0.485,0.5397
9364,0.3183,0.383,0.4271,0.4871,0.5296
9365,0.3202,0.3813,0.4506,0.4985,0.5249
9366,0.3132,0.4038,0.4563,0.4863,0.5188
9367,0.3214,0.4146,0.4523,0.4916,0.5099
9368,0.3233,0.3777,0.4464,0.4588,0.5131
9369,0.3113,0.4131,0.4147,0.4878,0.5086
9370,0.3105,0.4106,0.4428,0.4925,0.5069
9371,0.3098,0.4064,0.4673,0.4802,0.5095
9372,0.315,0.4011,0.4549,0.4843,0.519
9373,0.313,0.4105,0.4451,0.4804,0.518
9374,0.3214,0.3764,0.4674,0.4902,0.5163
9375,0.3008,0.4115,0.4723,0.4729,0.5157
9376,0.3107,0.4002,0.4598,0.4864,0.5058
9377,0.3223,0.4014,0.4532,0.478,0.5142
9378,0.3183,0.3685,0.4278,0.4798,0.5222
9379,0.3194,0.3826,0.4436,0.4905,0.5191
9380,0.3016,0.4131,0.4496,0.5002,0.5204
9381,0.3241,0.3949,0.4435,0.4925,0.5132
9382,0.3108,0.4015,0.4653,0.4963,0.5161
9383,0.3131,0.414,0.4535,0.4843,0.511
9384,0.3174,0.4021,0.4448,0.4936,0.524
9385,0.3036,0.407,0.4252,0.505,0.5352
9386,0.3239,0.3993,0.4457,0.4936,0.5007
9387,0.3139,0.3912,0.4652,0.4899,0.5135
9388,0.3199,0.4123,0.4495,0.5102,0.5158
9389,0.3215,0.4011,0.4557,0.4849,0.5121
9390,0.3144,0.4106,0.4354,0.4799,0.5044
9391,0.3159,0.3975,0.4477,0.4942,0.5263
9392,0.3225,0.3846,0.429,0.4937,0.503
9393,0.3083,0.3753,0.442,0.4887,0.4996
9394,0.3167,0.3974,0.4546,0.4838,0.5194
9395,0.3311,0.402,0.4358,0.4928,0.5283
9396,0.3242,0.3873,0.4773,0.4703,0.5218
9397,0.3086,0.4038,0.441,0.4753,0.5052
9398,0.3142,0.3977,0.4437,0.4709,0.5003
9399,0.3147,0.3886,0.4319,0.4861,0.5111
9400,0.3205,0.4001,0.4302,0.4829,0.5332
9401,0.3147,0.3843,0.4319,0.4903,0.5092
9402,0.3196,0.4132,0.4469,0.4701,0.5032
9403,0.3086,0.4,0.4365,0.4919,0.5155
9404,0.3247,0.3965,0.4658,0.5,0.508
9405,0.31,0.3982,0.4513,0.4929,0.5179
9406,0.3123,0.3871,0.4564,0.4913,0.5142
9407,0.3097,0.4065,0.4672,0.4801,0.5159
9408,0.3265,0.3935,0.4415,0.4736,0.5133
9409,0.3236,0.3837,0.4451,0.4913,0.5028
9410,0.3149,0.4191,0.4576,0.5009,0.5073
9411,0.3237,0.3892,0.4764,0.4827,0.5301
9412,0.3188,0.3965,0.4582,0.4897,0.4874
9413,0.3234,0.3841,0.463,0.4861,0.5185
9414,0.3284,0.3902,0.4164,0.4946,0.5099
9415,0.3225,0.4254,0.4692,0.4974,0.5166
9416,0.3155,0.4183,0.4782,0.5109,0.519
9417,0.3194,0.3678,0.4506,0.4955,0.5026
9418,0.3158,0.3757,0.4559,0.4854,0.5191
9419,0.3171,0.393,0.4237,0.4848,0.5081
9420,0.3031,0.3946,0.4517,0.4927,0.5166
9421,0.3143,0.4055,0.4278,0.4783,0.5127
9422,0.32,0.3755,0.4471,0.5123,0.5139
9423,0.314,0.4008,0.4582,0.4906,0.5002
9424,0.318,0.3912,0.4623,0.4912,0.5131
9425,0.3188,0.3914,0.4711,0.4932,0.5118
9426,0.3167,0.3825,0.4549,0.4963,0.5209
9427,0.3196,0.4148,0.4439,0.4879,0.4996
9428,0.3158,0.4052,0.4613,0.4885,0.5138
9429,0.3109,0.3914,0.4258,0.4793,0.5215
9430,0.3185,0.3658,0.4395,0.4893,0.5222
9431,0.3128,0.369,0.4513,0.4777,0.5096
9432,0.3175,0.3903,0.4514,0.474,0.521
9433,0.3186,0.3943,0.4624,0.487,0.5083
9434,0.3247,0.4182,0.4642,0.4853,0.5156
9435,0.3078,0.3689,0.4527,0.4964,0.5204
9436,0.316,0.4081,0.4383,0.4981,0.5118
9437,0.3206,0.417,0.425,0.4882,0.5233
9438,0.314,0.3983,0.4398,0.4837,0.5106
9439,0.3127,0.3987,0.43,0.4836,0.5198
9440,0.3059,0.368,0.4459,0.5067,0.5183
9441,0.3132,0.3842,0.4327,0.4847,0.5176
9442,0.3205,0.3908,0.4447,0.499,0.5128
9443,0.3127,0.406,0.4437,0.4922,0.5292
9444,0.3078,0.4056,0.4474,0.4874,0.5278
9445,0.3191,0.402,0.4475,0.4874,0.5143
9446,0.3213,0.3741,0.4504,0.483,0.5181
9447,0.3119,0.4134,0.4378,0.474,0.5265
9448,0.3195,0.3949,0.4452,0.476,0.5311
9449,0.3258,0.4002,0.4455,0.4812,0.5163
9450,0.3314,0.4047,0.4417,0.5085,0.5128
9451,0.322,0.3707,0.4521,0.4703,0.4979
9452,0.3168,0.3979,0.4492,0.4993,0.5162
9453,0.3271,0.399,0.4405,0.464,0.5135
9454,0.3195,0.3857,0.4528,0.4881,0.5079
9455,0.3147,0.3683,0.45,0.4784,0.5068
9456,0.3201,0.4164,0.4646,0.4773,0.5218
9457,0.318,0.3931,0.4411,0.4689,0.5193
9458,0.3196,0.4026,0.4467,0.4918,0.5067
9459,0.3096,0.4,0.4531,0.4814,0.508
9460,0.3259,0.4051,0.4731,0.474,0.5219
9461,0.3204,0.3947,0.4397,0.4718,0.5254
9462,0.3113,0.3862,0.4456,0.4936,0.516
9463,0.305,0.3879,0.4643,0.4976,0.5138
9464,0.3166,0.3879,0.455,0.5022,0.5021
9465,0.3238,0.4096,0.4502,0.4884,0.4998
9466,0.3142,0.3985,0.4393,0.5046,0.5233
9467,0.3102,0.3994,0.4593,0.4944,0.5307
9468,0.3112,0.3896,0.4439,0.4928,0.5213
9469,0.3115,0.3765,0.4345,0.5016,0.5254
9470,0.3131,0.3806,0.4677,0.4775,0.5009
9471,0.3287,0.4075,0.4553,0.5083,0.5115
9472,0.3161,0.387,0.435,0.4706,0.5127
9473,0.3118,0.3747,0.4403,0.4819,0.5131
9474,0.32,0.3801,0.4414,0.4858,0.4963
9475,0.3137,0.3914,0.4495,0.4983,0.5143
9476,0.322,0.3882,0.4394,0.4952,0.511
9477,0.313,0.3978,0.4429,0.4914,0.5185
9478,0.3176,0.4104,0.4427,0.4991,0.5138
9479,0.3091,0.399,0.4375,0.4759,0.5298
9480,0.3163,0.3975,0.4366,0.4874,0.5113
9481,0.3185,0.3969,0.4478,0.494,0.5153
9482,0.3092,0.3921,0.4602,0.4928,0.4981
9483,0.3157,0.4028,0.4587,0.4891,0.5051
9484,0.3161,0.3973,0.4825,0.4925,0.5099
9485,0.3071,0.3896,0.4691,0.4821,0.5232
9486,0.324,0.4105,0.4669,0.4777,0.5062
9487,0.3145,0.3956,0.4492,0.4895,0.5132
9488,0.3131,0.3958,0.4362,0.4935,0.5165
9489,0.3274,0.3899,0.4361,0.4955,0.5099
9490,0.3123,0.3648,0.452,0.4942,0.5172
9491,0.3253,0.3899,0.4251,0.4841,0.5182
9492,0.3123,0.4029,0.4353,0.4941,0.5124
9493,0.3219,0.3952,0.4336,0.483,0.506
9494,0.3056,0.4024,0.4546,0.4819,0.5115
9495,0.3097,0.4053,0.4475,0.4746,0.5035
9496,0.3096,0.3835,0.4517,0.4944,0.5056
9497,0.3222,0.3896,0.4368,0.4738,0.5246
9498,0.3174,0.4137,0.4614,0.4961,0.5225
9499,0.3187,0.3905,0.4586,0.4714,0.5351
9500,0.3141,0.3977,0.4501,0.4779,0.5139
9501,0.3131,0.3794,0.4269,0.4844,0.5101
9502,0.3104,0.4067,0.4425,0.4941,0.5177
9503,0.3153,0.4059,0.4303,0.483,0.5086
9504,0.3114,0.4276,0.4483,0.4938,0.5075
9505,0.3193,0.403,0.4227,0.4947,0.5195
9506,0.3091,0.3933,0.4394,0.4842,0.5047
9507,0.3174,0.3943,0.4452,0.4883,0.5285
9508,0.319,0.3912,0.4668,0.4901,0.5292
9509,0.315,0.3881,0.4633,0.4856,0.5101
9510,0.3223,0.3719,0.4608,0.5079,0.5254
9511,0.3124,0.3765,0.4528,0.5064,0.5212
9512,0.3179,0.3896,0.4456,0.4841,0.5377
9513,0.3154,0.3874,0.4267,0.4813,0.5062
9514,0.3138,0.3739,0.474,0.4837,0.506
9515,0.3137,0.4099,0.4376,0.4956,0.5231
9516,0.3115,0.383,0.4672,0.5108,0.5037
9517,0.3205,0.3937,0.4528,0.493,0.5213
9518,0.3257,0.3894,0.4712,0.4828,0.5182
9519,0.3089,0.3963,0.4435,0.4993,0.5026
9520,0.311,0.403,0.458,0.4921,0.5021
9521,0.3185,0.3974,0.4707,0.4626,0.5065
9522,0.327,0.4081,0.4456,0.4999,0.4996
9523,0.3138,0.4002,0.4729,0.4876,0.4949
9524,0.3164,0.3659,0.439,0.4887,0.5221
9525,0.3169,0.4043,0.4291,0.4879,0.5236
9526,0.3155,0.4006,0.447,0.4817,0.5346
9527,0.3137,0.4197,0.4447,0.5008,0.5104
9528,0.3157,0.4091,0.4394,0.49,0.5132
9529,0.3244,0.3699,0.4619,0.5012,0.5064
9530,0.3164,0.4208,0.4653,0.5092,0.5067
9531,0.3095,0.4125,0.4487,0.48,0.5031
9532,0.3098,0.4085,0.4597,0.4723,0.5151
9533,0.3166,0.3746,0.4707,0.4861,0.5064
9534,0.3197,0.3763,0.4658,0.4762,0.5117
9535,0.3179,0.3929,0.4734,0.4964,0.5241
9536,0.3178,0.4043,0.4414,0.5157,0.4932
9537,0.3195,0.3947,0.4503,0.5007,0.5132
9538,0.3152,0.3912,0.4509,0.4945,0.5153
9539,0.3127,0.4178,0.4466,0.4919,0.5098
9540,0.328,0.377,0.4598,0.482,0.5191
9541,0.3103,0.3878,0.4721,0.4973,0.515
9542,0.3205,0.4027,0.4468,0.5061,0.5116
9543,0.3108,0.4024,0.451,0.4888,0.5246
9544,0.3192,0.4042,0.4828,0.4865,0.516
9545,0.3121,0.4045,0.4594,0.5103,0.5122
9546,0.3144,0.4015,0.4136,0.5066,0.505
9547,0.3117,0.4281,0.4187,0.4944,0.5219
9548,0.3089,0.3647,0.4706,0.4646,0.5198
9549,0.3158,0.3811,0.4572,0.4836,0.5086
9550,0.3156,0.416,0.427,0.4911,0.5243
9551,0.3226,0.4063,0.4696,0.4806,0.5181
9552,0.3073,0.3882,0.4476,0.4792,0.5172
9553,0.3145,0.3914,0.4464,0.5098,0.5208
9554,0.3182,0.3968,0.4385,0.4839,0.5254
9555,0.317,0.3802,0.4722,0.4803,0.5068
9556,0.3222,0.3853,0.4492,0.4962,0.5
9557,0.3312,0.3907,0.4587,0.4756,0.5198
9558,0.3255,0.4015,0.4232,0.4947,0.5285
9559,0.3229,0.3752,0.455,0.494,0.5081
9560,0.3205,0.4015,0.4376,0.4922,0.5138
9561,0.3178,0.4029,0.4449,0.4912,0.5093
9562,0.315,0.3901,0.4406,0.4819,0.5037
9563,0.31,0.4221,0.4375,0.508,0.5114
9564,0.3131,0.3982,0.4799,0.4813,0.5152
9565,0.3259,0.412,0.4647,0.4952,0.5056
9566,0.3083,0.3902,0.4249,0.4988,0.5056
9567,0.3212,0.384,0.4516,0.4928,0.5255
9568,0.3088,0.3811,0.4617,0.4884,0.5233
9569,0.3198,0.3685,0.428,0.4757,0.511
9570,0.3273,0.3901,0.4546,0.499,0.5179
9571,0.3165,0.4159,0.4624,0.4845,0.5208
9572,0.322,0.4175,0.447,0.487,0.5048
9573,0.3219,0.3825,0.4581,0.4703,0.5022
9574,0.314,0.4001,0.4432,0.4836,0.5195
9575,0.3194,0.3961,0.4729,0.4861,0.53
9576,0.3071,0.4094,0.4451,0.4946,0.5023
9577,0.3163,0.4215,0.4551,0.4954,0.4995
9578,0.3117,0.3948,0.4254,0.4893,0.5127
9579,0.312,0.3683,0.4646,0.4978,0.5099
9580,0.3123,0.4034,0.4535,0.4695,0.5047
9581,0.323,0.4162,0.4494,0.4956,0.5099
9582,0.3154,0.4211,0.4494,0.4908,0.51
9583,0.3279,0.397,0.438,0.473,0.5172
9584,0.3117,0.3911,0.4578,0.4887,0.524
9585,0.3107,0.377,0.4259,0.4885,0.5127
9586,0.318,0.4039,0.4706,0.4847,0.5223
9587,0.3167,0.3983,0.4459,0.4974,0.5183
9588,0.3211,0.4084,0.4267,0.4928,0.5124
9589,0.3122,0.3843,0.4235,0.504,0.5052
9590,0.3101,0.3977,0.4544,0.4985,0.5084
9591,0.3224,0.4006,0.4485,0.49,0.5205
9592,0.3261,0.3804,0.4539,0.4777,0.5056
9593,0.3141,0.3943,0.4301,0.485,0.5193
9594,0.3189,0.4116,0.4432,0.4882,0.5123
9595,0.3138,0.3974,0.4531,0.4867,0.5131
9596,0.3176,0.395,0.4506,0.4991,0.5143
9597,0.3138,0.3889,0.4596,0.4976,0.516
9598,0.3099,0.3938,0.4731,0.4914,0.5095
9599,0.3184,0.3828,0.475,0.4738,0.5265
9600,0.3174,0.3917,0.4504,0.4732,0.5201
9601,0.3205,0.3903,0.4623,0.481,0.5019
9602,0.3147,0.3796,0.4513,0.495,0.5125
9603,0.3061,0.4013,0.4624,0.4999,0.5153
9604,0.3159,0.4084,0.4419,0.485,0.5231
9605,0.3124,0.4016,0.4547,0.485,0.4981
9606,0.3192,0.3948,0.4577,0.4868,0.5006
9607,0.3198,0.3994,0.4659,0.4872,0.5069
9608,0.3012,0.3977,0.4528,0.4708,0.5171
9609,0.3117,0.3877,0.4699,0.4967,0.5228
9610,0.3177,0.3669,0.4687,0.4887,0.5093
9611,0.3125,0.3805,0.4683,0.4792,0.5227
9612,0.3049,0.3845,0.4382,0.4922,0.5145
9613,0.309,0.3731,0.4327,0.4854,0.5101
9614,0.3126,0.4172,0.4399,0.4824,0.5297
9615,0.3084,0.3996,0.4625,0.4984,0.5065
9616,0.3195,0.3848,0.4282,0.4894,0.5182
9617,0.3101,0.3836,0.4285,0.4692,0.5086
9618,0.3128,0.3828,0.4168,0.4894,0.5142
9619,0.3139,0.4065,0.4305,0.4749,0.506
9620,0.3276,0.3806,0.4648,0.4834,0.5149
9621,0.3192,0.3876,0.4324,0.4772,0.5336
9622,0.316,0.3844,0.4447,0.4799,0.5156
9623,0.319,0.3909,0.4277,0.4855,0.5278
9624,0.3179,0.3922,0.4485,0.4707,0.5138
9625,0.3188,0.3993,0.4602,0.4914,0.5106
9626,0.3057,0.4095,0.4375,0.4869,0.5128
9627,0.3112,0.3834,0.4155,0.4833,0.5149
9628,0.3139,0.392,0.4497,0.4761,0.5163
9629,0.3136,0.4014,0.454,0.5042,0.5105
9630,0.3174,0.4045,0.4571,0.5069,0.5081
9631,0.3131,0.4036,0.4648,0.4794,0.5143
9632,0.3085,0.4024,0.4589,0.4877,0.5134
9633,0.3264,0.3965,0.4602,0.487,0.5104
9634,0.3156,0.3995,0.4329,0.5027,0.5251
9635,0.3111,0.4038,0.4281,0.4808,0.5212
9636,0.314,0.3902,0.4408,0.4878,0.5064
9637,0.3238,0.4027,0.4543,0.4883,0.5289
9638,0.3225,0.3893,0.4394,0.4899,0.5195
9639,0.3181,0.4115,0.4568,0.4896,0.4985
9640,0.3128,0.3729,0.4537,0.4872,0.5263
9641,0.3156,0.3815,0.4441,0.5007,0.5177
9642,0.3149,0.3908,0.4629,0.4979,0.5154
9643,0.3146,0.3947,0.4654,0.4846,0.5092
9644,0.3144,0.3827,0.4556,0.5036,0.5021
9645,0.3149,0.3958,0.4481,0.5096,0.5116
9646,0.3167,0.3927,0.4611,0.4815,0.5189
9647,0.3166,0.4156,0.4425,0.493,0.5271
9648,0.314,0.3933,0.4511,0.4885,0.5094
9649,0.3119,0.3823,0.4591,0.4899,0.5134
9650,0.3145,0.4005,0.4395,0.4989,0.5207
9651,0.3202,0.4069,0.4526,0.4733,0.527
9652,0.3091,0.4107,0.4502,0.4874,0.5188
9653,0.3121,0.4012,0.4251,0.4982,0.5115
9654,0.3067,0.399,0.4303,0.494,0.5219
9655,0.3216,0.3819,0.4676,0.4914,0.5095
9656,0.3183,0.3782,0.4348,0.4923,0.5172
9657,0.3096,0.3997,0.4441,0.4952,0.518
9658,0.3184,0.3854,0.4639,0.4899,0.5024
9659,0.3223,0.4145,0.4186,0.4928,0.5099
9660,0.3142,0.3863,0.4623,0.4901,0.5193
9661,0.3109,0.3883,0.4445,0.5099,0.4951
9662,0.3181,0.4037,0.4389,0.4849,0.5236
9663,0.3013,0.4244,0.4776,0.4979,0.5234
9664,0.312,0.3972,0.4834,0.4994,0.5119
9665,0.3162,0.3898,0.4466,0.4688,0.5269
9666,0.3034,0.3943,0.4117,0.4872,0.523
9667,0.313,0.3892,0.4363,0.4632,0.5164
9668,0.3142,0.3827,0.4551,0.4941,0.532
9669,0.3132,0.3938,0.4512,0.4867,0.5039
9670,0.3187,0.382,0.4441,0.4852,0.5059
9671,0.3206,0.3785,0.447,0.5,0.5056
9672,0.3176,0.3941,0.4401,0.4715,0.5062
9673,0.309,0.3928,0.4384,0.4762,0.5216
9674,0.3131,0.3911,0.4723,0.4824,0.5165
9675,0.3184,0.3941,0.4168,0.4874,0.5056
9676,0.3118,0.3885,0.4376,0.4896,0.5054
9677,0.3232,0.3853,0.4424,0.4779,0.5155
9678,0.3138,0.3999,0.4581,0.4658,0.5196
9679,0.3232,0.3819,0.4267,0.505,0.511
9680,0.3117,0.3718,0.4133,0.5044,0.5264
9681,0.3087,0.4133,0.4515,0.4863,0.527
9682,0.3246,0.3961,0.4328,0.5074,0.5037
9683,0.3055,0.42,0.4397,0.4947,0.5121
9684,0.3062,0.3998,0.4467,0.4912,0.5189
9685,0.3159,0.3968,0.4599,0.4826,0.532
9686,0.3176,0.3923,0.4719,0.4968,0.5286
9687,0.3197,0.4111,0.4622,0.4939,0.5062
9688,0.32,0.3676,0.4392,0.4997,0.5079
9689,0.3167,0.4294,0.4523,0.4828,0.5126
9690,0.3045,0.3884,0.4294,0.4845,0.5143
9691,0.3161,0.4077,0.4427,0.4858,0.5182
9692,0.316,0.379,0.4531,0.4851,0.5015
9693,0.3125,0.3657,0.4116,0.4969,0.5137
9694,0.3075,0.3938,0.4257,0.4894,0.5106
9695,0.3101,0.398,0.4527,0.4997,0.527
9696,0.3176,0.3814,0.4512,0.4999,0.5097
9697,0.3115,0.4078,0.4736,0.4797,0.5276
9698,0.318,0.3936,0.4618,0.5,0.5041
9699,0.3122,0.3979,0.4261,0.5017,0.5129
9700,0.3167,0.3972,0.4675,0.4798,0.5168
9701,0.3064,0.4009,0.4394,0.488,0.5237
9702,0.3118,0.4059,0.4572,0.5015,0.5237
9703,0.3083,0.3756,0.4257,0.4759,0.5176
9704,0.3237,0.4048,0.4327,0.4973,0.5065
9705,0.3162,0.3906,0.418,0.4923,0.5077
9706,0.316,0.3669,0.4404,0.5032,0.5249
9707,0.3128,0.4048,0.4472,0.4869,0.5045
9708,0.3167,0.4153,0.462,0.4812,0.5064
9709,0.3127,0.4073,0.4424,0.474,0.5128
9710,0.319,0.3818,0.4547,0.5002,0.5216
9711,0.3117,0.3976,0.4584,0.4849,0.5216
9712,0.3194,0.4068,0.4226,0.5001,0.5088
9713,0.313,0.4144,0.4251,0.4855,0.5171
9714,0.3173,0.3898,0.4246,0.4738,0.5205
9715,0.3138,0.3946,0.4626,0.4804,0.5203
9716,0.314,0.3832,0.4292,0.4854,0.5194
9717,0.313,0.4075,0.4558,0.4995,0.5332
9718,0.3204,0.4003,0.4409,0.4845,0.5036
9719,0.3106,0.3916,0.4229,0.4921,0.5244
9720,0.3167,0.3837,0.4372,0.5108,0.5029
9721,0.3142,0.3723,0.4456,0.4908,0.5069
9722,0.3135,0.3813,0.4365,0.4765,0.5124
9723,0.3082,0.3994,0.4892,0.4898,0.5225
9724,0.3173,0.4105,0.4557,0.4928,0.5163
9725,0.3101,0.4037,0.4459,0.486,0.5111
9726,0.3279,0.4042,0.4602,0.4924,0.5339
9727,0.3184,0.3991,0.4642,0.4865,0.5196
9728,0.3228,0.3896,0.44,0.4907,0.527
9729,0.3152,0.3985,0.4416,0.5065,0.4974
9730,0.3074,0.3946,0.4298,0.4979,0.5198
9731,0.3156,0.4102,0.4656,0.5017,0.5226
9732,0.3155,0.4,0.4518,0.4916,0.5183
9733,0.3072,0.396,0.4524,0.4969,0.5045
9734,0.3372,0.3752,0.4509,0.4962,0.5144
9735,0.3128,0.406,0.4549,0.4798,0.5072
9736,0.3117,0.387,0.4469,0.4796,0.5247
9737,0.3279,0.4112,0.4495,0.4778,0.5243
9738,0.3101,0.4105,0.4437,0.4709,0.5169
9739,0.3113,0.4163,0.4578,0.4852,0.5147
9740,0.3142,0.4101,0.4639,0.489,0.5095
9741,0.3122,0.3915,0.4455,0.4803,0.519
9742,0.317,0.3897,0.4425,0.5074,0.5083
9743,0.3115,0.3828,0.4368,0.4827,0.5065
9744,0.3109,0.4186,0.4461,0.5085,0.5147
9745,0.3114,0.4076,0.4333,0.4812,0.5087
9746,0.3219,0.3759,0.4557,0.5001,0.5072
9747,0.3285,0.4152,0.4392,0.4797,0.497
9748,0.3154,0.397,0.4348,0.4867,0.5234
9749,0.327,0.3771,0.4681,0.4818,0.5119
9750,0.3068,0.3869,0.4387,0.489,0.5109
9751,0.3143,0.3705,0.4513,0.5035,0.5049
9752,0.3214,0.4088,0.4297,0.482,0.5315
9753,0.3189,0.3948,0.4508,0.5052,0.5268
9754,0.3209,0.4015,0.4422,0.4836,0.5129
9755,0.3119,0.3905,0.4516,0.4839,0.5123
9756,0.3055,0.3842,0.4306,0.4849,0.5222
9757,0.3195,0.3826,0.4427,0.4845,0.5007
9758,0.3162,0.3921,0.4717,0.4965,0.5171
9759,0.3095,0.3783,0.42,0.4955,0.509
9760,0.3123,0.3922,0.4232,0.4626,0.5036
9761,0.3117,0.3762,0.4593,0.4896,0.5351
9762,0.3129,0.4006,0.4524,0.4927,0.512
9763,0.3212,0.4032,0.4477,0.4877,0.5082
9764,0.3167,0.4078,0.4378,0.4927,0.5144
9765,0.3237,0.3847,0.4521,0.4832,0.5179
9766,0.3176,0.3915,0.4633,0.4816,0.5162
9767,0.317,0.3871,0.4376,0.503,0.5213
9768,0.3291,0.4003,0.4505,0.492,0.5296
9769,0.3218,0.4187,0.4451,0.4959,0.5072
9770,0.3105,0.4174,0.4413,0.4925,0.5064
9771,0.3245,0.3876,0.4484,0.4728,0.5137
9772,0.3174,0.3891,0.4563,0.5049,0.5127
9773,0.3194,0.4169,0.4636,0.4906,0.5179
9774,0.3231,0.4019,0.4618,0.4857,0.5303
9775,0.3166,0.4061,0.4637,0.488,0.519
9776,0.3152,0.4074,0.4749,0.504,0.4978
9777,0.3245,0.3871,0.4427,0.4882,0.5077
9778,0.3113,0.3946,0.45,0.4859,0.5117
9779,0.3089,0.3812,0.4776,0.4843,0.507
9780,0.3169,0.3874,0.4388,0.5019,0.5243
9781,0.3257,0.3996,0.4346,0.4999,0.5139
9782,0.308,0.3815,0.4561,0.4919,0.5223
9783,0.3249,0.4015,0.4509,0.4656,0.5113
9784,0.327,0.3663,0.4367,0.4814,0.5016
9785,0.3023,0.3944,0.4596,0.4949,0.508
9786,0.3135,0.3939,0.4679,0.4888,0.505
9787,0.3141,0.3856,0.4803,0.4876,0.5168
9788,0.3167,0.4056,0.4375,0.4727,0.5138
9789,0.3168,0.3942,0.4348,0.4913,0.5228
9790,0.3084,0.3924,0.4477,0.494,0.5249
9791,0.3003,0.4098,0.4758,0.4714,0.5144
9792,0.3198,0.3857,0.468,0.4908,0.5127
9793,0.3113,0.3815,0.4503,0.4836,0.5217
9794,0.3168,0.3795,0.4384,0.4941,0.5024
9795,0.3207,0.3868,0.4564,0.4707,0.501
9796,0.3128,0.3894,0.4349,0.5052,0.5256
9797,0.3186,0.3963,0.446,0.4928,0.5144
9798,0.319,0.3959,0.4512,0.4687,0.5155
9799,0.3142,0.4068,0.45,0.5083,0.532
9800,0.323,0.4008,0.4549,0.4757,0.5114
9801,0.3062,0.3793,0.4448,0.4821,0.5004
9802,0.3206,0.3957,0.4285,0.4833,0.5261
9803,0.3078,0.3957,0.4547,0.5022,0.5268
9804,0.3019,0.4056,0.4371,0.4685,0.5141
9805,0.3208,0.3964,0.4496,0.4956,0.5173
9806,0.3204,0.3943,0.4437,0.4952,0.5053
9807,0.328,0.3854,0.4443,0.499,0.5028
9808,0.3128,0.4091,0.4515,0.4847,0.5273
9809,0.314,0.3848,0.4414,0.4888,0.5121
9810,0.307,0.4062,0.4576,0.5028,0.5196
9811,0.3152,0.3907,0.4395,0.481,0.5195
9812,0.3107,0.4049,0.422,0.4906,0.5104
9813,0.3135,0.3973,0.4164,0.479,0.5234
9814,0.3113,0.3893,0.4437,0.5043,0.5169
9815,0.3159,0.4152,0.4406,0.4824,0.5105
9816,0.3212,0.4008,0.4456,0.4991,0.5165
9817,0.3182,0.414,0.47,0.4946,0.5262
9818,0.3083,0.3944,0.4406,0.5085,0.5232
9819,0.3189,0.4013,0.4499,0.4814,0.5094
9820,0.3145,0.3829,0.4551,0.4884,0.4988
9821,0.3216,0.4056,0.4253,0.4956,0.5248
9822,0.3175,0.4124,0.4573,0.4866,0.4954
9823,0.3149,0.4061,0.4626,0.4935,0.5039
9824,0.3139,0.4122,0.4459,0.4942,0.5213
9825,0.3209,0.3916,0.4385,0.5077,0.5024
9826,0.3135,0.3883,0.4234,0.4994,0.5081
9827,0.3155,0.3898,0.4507,0.5077,0.5215
9828,0.3191,0.3868,0.4549,0.4929,0.5203
9829,0.3225,0.4164,0.4442,0.4912,0.5033
9830,0.315,0.3853,0.4349,0.4892,0.5116
9831,0.3111,0.3683,0.4354,0.4893,0.5351
9832,0.3218,0.4035,0.4305,0.4914,0.5186
9833,0.3259,0.3839,0.4293,0.491,0.5345
9834,0.3124,0.3883,0.4558,0.514,0.5175
9835,0.3214,0.4051,0.4345,0.4792,0.5137
9836,0.3164,0.3956,0.4494,0.4975,0.5187
